epoch,step,d_loss,g_loss,D_real,D_fake
117,1,1.381755,0.755267,0.463114,0.462197
117,2,1.384158,0.746983,0.467782,0.465956
117,3,1.385025,0.743977,0.469601,0.470991
117,4,1.380405,0.737520,0.478434,0.471750
117,5,1.373716,0.729055,0.481627,0.477223
117,6,1.378947,0.728164,0.483667,0.481998
117,7,1.377355,0.727411,0.485155,0.481391
117,8,1.378203,0.727159,0.484037,0.481185
117,9,1.367997,0.734989,0.487497,0.478325
117,10,1.374090,0.738675,0.485130,0.476229
117,11,1.371162,0.738887,0.486570,0.475036
117,12,1.359824,0.740583,0.488611,0.476201
117,13,1.368220,0.747877,0.485378,0.475236
117,14,1.372044,0.744745,0.480897,0.470185
117,15,1.370911,0.742483,0.486138,0.472044
117,16,1.381106,0.740017,0.484309,0.474012
117,17,1.362567,0.740066,0.489519,0.475837
117,18,1.367807,0.740754,0.487638,0.475562
117,19,1.369321,0.740413,0.486460,0.476381
117,20,1.351716,0.749282,0.493260,0.474168
117,21,1.364423,0.751909,0.482102,0.472496
117,22,1.372158,0.746992,0.481443,0.472025
117,23,1.365720,0.749925,0.476997,0.469072
117,24,1.376199,0.754059,0.473602,0.469282
117,25,1.377302,0.755396,0.473102,0.467574
117,26,1.386161,0.733235,0.474715,0.471354
117,27,1.368949,0.720397,0.489851,0.482678
117,28,1.372718,0.700838,0.499111,0.488307
117,29,1.369546,0.683430,0.508365,0.499996
117,30,1.377523,0.671050,0.526966,0.515908
117,31,1.387718,0.686371,0.536071,0.520764
117,32,1.392217,0.702948,0.520162,0.518416
117,33,1.384532,0.730715,0.510973,0.506243
117,34,1.387834,0.747165,0.489059,0.488800
117,35,1.380712,0.750940,0.480347,0.473929
117,36,1.394576,0.747247,0.470634,0.470132
117,37,1.389178,0.748902,0.471035,0.471840
117,38,1.387761,0.744280,0.473712,0.476009
117,39,1.374997,0.745497,0.477073,0.471346
117,40,1.374581,0.757165,0.471072,0.470252
117,41,1.381692,0.753709,0.471922,0.469334
117,42,1.373119,0.756064,0.475129,0.465835
117,43,1.387794,0.751417,0.469927,0.467760
117,44,1.384059,0.747989,0.470546,0.466453
117,45,1.382549,0.759886,0.471073,0.473903
117,46,1.382751,0.775361,0.466279,0.467873
117,47,1.393643,0.777136,0.462861,0.461322
117,48,1.389196,0.767642,0.461245,0.458105
117,49,1.379459,0.778376,0.461232,0.458716
118,1,1.370903,0.782437,0.460984,0.452904
118,2,1.362353,0.792427,0.459590,0.451505
118,3,1.388626,0.783319,0.457918,0.450351
118,4,1.359504,0.781936,0.460176,0.453623
118,5,1.358146,0.788238,0.459962,0.450990
118,6,1.372910,0.780545,0.457096,0.449899
118,7,1.359336,0.782245,0.460839,0.451848
118,8,1.375761,0.775939,0.461430,0.451802
118,9,1.366428,0.773517,0.469396,0.452453
118,10,1.349036,0.768515,0.481198,0.456235
118,11,1.353237,0.753373,0.482830,0.462257
118,12,1.352540,0.733701,0.494201,0.472855
118,13,1.356358,0.727522,0.510755,0.493584
118,14,1.395467,0.728149,0.498475,0.501287
118,15,1.396719,0.729539,0.487768,0.496091
118,16,1.405894,0.741630,0.478548,0.490084
118,17,1.382609,0.762130,0.481211,0.479267
118,18,1.334573,0.766633,0.497410,0.465087
118,19,1.359608,0.761732,0.495507,0.473780
118,20,1.382555,0.747185,0.495622,0.492691
118,21,1.395949,0.739776,0.490571,0.495438
118,22,1.395800,0.733893,0.477191,0.484381
118,23,1.407491,0.733317,0.471618,0.482985
118,24,1.405851,0.743977,0.474329,0.487159
118,25,1.386528,0.767438,0.470072,0.476421
118,26,1.368824,0.774023,0.470716,0.461303
118,27,1.388031,0.780542,0.464444,0.462458
118,28,1.380835,0.772761,0.462224,0.459511
118,29,1.379922,0.764658,0.460163,0.464541
118,30,1.387350,0.768326,0.462516,0.463772
118,31,1.384279,0.764170,0.460750,0.458468
118,32,1.379044,0.775092,0.457707,0.458833
118,33,1.387051,0.776057,0.456483,0.454012
118,34,1.399595,0.774737,0.450850,0.459081
118,35,1.380140,0.769982,0.457485,0.456853
118,36,1.369679,0.774696,0.463834,0.458070
118,37,1.371200,0.776490,0.461346,0.455753
118,38,1.370754,0.786596,0.460250,0.456090
118,39,1.373967,0.774915,0.456666,0.450181
118,40,1.379673,0.770638,0.460440,0.455635
118,41,1.378474,0.762156,0.464185,0.458201
118,42,1.364494,0.750513,0.474014,0.462100
118,43,1.370194,0.742022,0.477919,0.468956
118,44,1.377998,0.744029,0.478982,0.475890
118,45,1.377141,0.739098,0.479955,0.473465
118,46,1.367069,0.736832,0.486002,0.474209
118,47,1.388036,0.739676,0.479099,0.474103
118,48,1.374713,0.734521,0.483121,0.475179
118,49,1.373495,0.737329,0.485277,0.476427
119,1,1.362017,0.739782,0.485303,0.473193
119,2,1.360834,0.753712,0.486316,0.474345
119,3,1.364747,0.767537,0.476127,0.466857
119,4,1.377626,0.760218,0.468465,0.461954
119,5,1.376018,0.745868,0.475231,0.468893
119,6,1.373719,0.735990,0.482534,0.475187
119,7,1.368405,0.728806,0.494865,0.481323
119,8,1.384100,0.721731,0.485306,0.482367
119,9,1.397017,0.703240,0.488133,0.490647
119,10,1.396229,0.698354,0.494968,0.500326
119,11,1.396018,0.702678,0.495463,0.501056
119,12,1.388392,0.704006,0.497428,0.498833
119,13,1.387674,0.703855,0.498174,0.496364
119,14,1.382896,0.708207,0.499345,0.497452
119,15,1.385809,0.708583,0.496055,0.493060
119,16,1.385196,0.711852,0.496397,0.496539
119,17,1.387540,0.723556,0.491904,0.493442
119,18,1.374308,0.728219,0.490903,0.485939
119,19,1.375957,0.740997,0.489495,0.484878
119,20,1.379408,0.744703,0.481347,0.476891
119,21,1.384376,0.747276,0.475934,0.476289
119,22,1.380847,0.748939,0.475953,0.473230
119,23,1.383183,0.750677,0.472119,0.468965
119,24,1.368898,0.760322,0.473350,0.470134
119,25,1.387093,0.761379,0.469452,0.467994
119,26,1.398325,0.759250,0.462070,0.469290
119,27,1.378759,0.761225,0.466807,0.466554
119,28,1.365741,0.768091,0.471140,0.463219
119,29,1.376136,0.771004,0.465792,0.464280
119,30,1.390231,0.765501,0.460416,0.461612
119,31,1.378968,0.765966,0.465601,0.463580
119,32,1.372816,0.761840,0.472965,0.462973
119,33,1.381996,0.756165,0.469229,0.463859
119,34,1.381459,0.743512,0.467461,0.467592
119,35,1.378262,0.743898,0.478394,0.471129
119,36,1.372718,0.738145,0.480609,0.476944
119,37,1.363585,0.740676,0.486227,0.472803
119,38,1.379494,0.733911,0.479554,0.477128
119,39,1.374281,0.732637,0.486279,0.479081
119,40,1.374936,0.723521,0.487430,0.478756
119,41,1.373784,0.719522,0.491572,0.484307
119,42,1.376264,0.720191,0.493289,0.484669
119,43,1.379382,0.727665,0.492970,0.488627
119,44,1.376538,0.739822,0.490837,0.486262
119,45,1.370425,0.732040,0.490496,0.481835
119,46,1.370139,0.737311,0.493129,0.481211
119,47,1.376755,0.746277,0.488547,0.481506
119,48,1.370929,0.756362,0.485321,0.472519
119,49,1.356578,0.755777,0.485014,0.471759
120,1,1.367233,0.762142,0.471639,0.465493
120,2,1.376886,0.761108,0.473382,0.463631
120,3,1.384482,0.755152,0.472052,0.466396
120,4,1.357537,0.758443,0.476665,0.468502
120,5,1.380930,0.741881,0.472201,0.469656
120,6,1.393664,0.739760,0.473003,0.477227
120,7,1.398889,0.729137,0.473199,0.479997
120,8,1.394753,0.739467,0.474715,0.484576
120,9,1.394950,0.742164,0.473453,0.476754
120,10,1.385064,0.746152,0.479619,0.474439
120,11,1.372668,0.759524,0.475540,0.471974
120,12,1.363164,0.767428,0.470977,0.466289
120,13,1.356328,0.770879,0.476057,0.459671
120,14,1.375556,0.763428,0.470594,0.459952
120,15,1.381319,0.748872,0.467664,0.465445
120,16,1.390924,0.744899,0.473830,0.472603
120,17,1.378790,0.736908,0.479681,0.476725
120,18,1.381309,0.736837,0.479867,0.476654
120,19,1.367052,0.740938,0.482382,0.474440
120,20,1.375388,0.744587,0.477228,0.473928
120,21,1.374345,0.744519,0.483062,0.470020
120,22,1.361576,0.739131,0.484755,0.471625
120,23,1.363347,0.727646,0.493171,0.476856
120,24,1.352723,0.712071,0.503348,0.482375
120,25,1.360976,0.704887,0.514704,0.496832
120,26,1.390875,0.711701,0.523217,0.508093
120,27,1.373570,0.713823,0.512821,0.501052
120,28,1.386024,0.726837,0.505590,0.502269
120,29,1.387656,0.744443,0.499141,0.495245
120,30,1.376523,0.770948,0.481068,0.480194
120,31,1.363869,0.798518,0.463100,0.458554
120,32,1.378275,0.804439,0.453581,0.446381
120,33,1.386757,0.795943,0.448910,0.445731
120,34,1.379121,0.786174,0.452081,0.448166
120,35,1.368191,0.787884,0.456934,0.451615
120,36,1.379436,0.781903,0.453784,0.450017
120,37,1.377814,0.775227,0.455876,0.455039
120,38,1.384510,0.765650,0.458779,0.455863
120,39,1.386676,0.751493,0.464049,0.461155
120,40,1.376195,0.741460,0.477756,0.466877
120,41,1.376392,0.738785,0.475118,0.471870
120,42,1.374455,0.731307,0.485036,0.477295
120,43,1.381756,0.726500,0.484369,0.480864
120,44,1.376283,0.712480,0.493176,0.484076
120,45,1.392057,0.714769,0.494049,0.494713
120,46,1.378745,0.720528,0.495649,0.491296
120,47,1.373989,0.733498,0.493444,0.485694
120,48,1.360450,0.752625,0.486319,0.477454
120,49,1.369395,0.763980,0.479623,0.470374
121,1,1.374022,0.771193,0.472193,0.465843
121,2,1.374615,0.779713,0.466265,0.461391
121,3,1.363022,0.778805,0.462221,0.453791
121,4,1.360830,0.775498,0.469461,0.452100
121,5,1.373509,0.772988,0.462013,0.453541
121,6,1.384944,0.763451,0.459813,0.458495
121,7,1.371973,0.755829,0.468832,0.463684
121,8,1.378650,0.750256,0.468723,0.464631
121,9,1.365522,0.750410,0.477204,0.468260
121,10,1.380169,0.743487,0.475613,0.472538
121,11,1.377439,0.733245,0.483462,0.476751
121,12,1.385304,0.720493,0.486255,0.484925
121,13,1.387434,0.708201,0.490185,0.488120
121,14,1.389267,0.711851,0.496458,0.498497
121,15,1.392659,0.718104,0.490631,0.493021
121,16,1.388047,0.729288,0.491557,0.492618
121,17,1.370361,0.739516,0.493143,0.485259
121,18,1.378890,0.745310,0.484931,0.477004
121,19,1.361752,0.768372,0.487643,0.469902
121,20,1.364011,0.779805,0.475545,0.460940
121,21,1.373480,0.786839,0.470420,0.458352
121,22,1.359066,0.794062,0.467280,0.451445
121,23,1.365564,0.788369,0.462819,0.450741
121,24,1.373681,0.780170,0.468621,0.452482
121,25,1.360740,0.767549,0.465249,0.454398
121,26,1.359944,0.755037,0.475070,0.457623
121,27,1.370251,0.765728,0.470525,0.459053
121,28,1.376345,0.747162,0.474662,0.467580
121,29,1.390932,0.746677,0.474111,0.476554
121,30,1.367287,0.748395,0.483632,0.474363
121,31,1.387931,0.744791,0.476063,0.476019
121,32,1.374163,0.735269,0.481269,0.477636
121,33,1.382101,0.738873,0.478431,0.480310
121,34,1.381496,0.755151,0.481210,0.477745
121,35,1.379694,0.758243,0.475873,0.471515
121,36,1.364732,0.755348,0.477341,0.467043
121,37,1.372564,0.763962,0.475859,0.468751
121,38,1.371592,0.751680,0.480365,0.472352
121,39,1.381680,0.747373,0.478908,0.474539
121,40,1.383000,0.734850,0.479832,0.477685
121,41,1.378061,0.730763,0.485198,0.482113
121,42,1.395232,0.733136,0.481841,0.485954
121,43,1.389521,0.733324,0.482414,0.483663
121,44,1.365669,0.734594,0.486870,0.478501
121,45,1.362256,0.747951,0.489388,0.477616
121,46,1.380254,0.739722,0.478301,0.473284
121,47,1.360106,0.732691,0.484726,0.471290
121,48,1.367172,0.731964,0.490985,0.479502
121,49,1.364628,0.731544,0.496778,0.480898
122,1,1.385726,0.723718,0.496044,0.490660
122,2,1.379245,0.724329,0.492416,0.488579
122,3,1.397473,0.735249,0.491979,0.499415
122,4,1.379318,0.757157,0.479677,0.481493
122,5,1.374393,0.783933,0.473791,0.470127
122,6,1.382971,0.793625,0.458571,0.458160
122,7,1.379543,0.804705,0.453907,0.449368
122,8,1.375485,0.791657,0.451862,0.449126
122,9,1.385383,0.781632,0.451926,0.449555
122,10,1.375268,0.768777,0.460393,0.458530
122,11,1.376235,0.766879,0.462011,0.457644
122,12,1.375346,0.757145,0.469525,0.465226
122,13,1.371131,0.748703,0.477015,0.466077
122,14,1.379688,0.737855,0.479396,0.468551
122,15,1.362867,0.732865,0.491515,0.477213
122,16,1.354307,0.725355,0.504037,0.483033
122,17,1.364228,0.731378,0.502739,0.488188
122,18,1.373528,0.735790,0.496200,0.486754
122,19,1.376003,0.724414,0.494508,0.487120
122,20,1.391008,0.731455,0.486456,0.489916
122,21,1.390527,0.742177,0.478188,0.487274
122,22,1.396419,0.747749,0.472171,0.477002
122,23,1.395483,0.754798,0.468802,0.470888
122,24,1.377388,0.762670,0.474754,0.470500
122,25,1.376542,0.778516,0.469311,0.465579
122,26,1.365327,0.788006,0.466239,0.459773
122,27,1.367002,0.790456,0.465363,0.453482
122,28,1.365298,0.792754,0.463127,0.451864
122,29,1.377314,0.784098,0.459308,0.451825
122,30,1.365585,0.776311,0.456863,0.453250
122,31,1.374960,0.772299,0.460937,0.455867
122,32,1.374220,0.764480,0.464301,0.458770
122,33,1.373127,0.760131,0.467745,0.457667
122,34,1.360960,0.755900,0.471271,0.462515
122,35,1.379722,0.753454,0.472175,0.464818
122,36,1.359438,0.754457,0.481577,0.468805
122,37,1.375612,0.755363,0.475494,0.468040
122,38,1.372509,0.746903,0.479258,0.469320
122,39,1.368129,0.739786,0.481398,0.472629
122,40,1.379783,0.728759,0.485182,0.479193
122,41,1.380404,0.735454,0.489836,0.486713
122,42,1.379490,0.742611,0.480366,0.484617
122,43,1.394816,0.741398,0.474670,0.474871
122,44,1.385561,0.742586,0.475400,0.478403
122,45,1.375602,0.756473,0.476385,0.475190
122,46,1.374285,0.759486,0.467396,0.466781
122,47,1.387835,0.761391,0.466610,0.465346
122,48,1.379111,0.758261,0.466634,0.465968
122,49,1.366780,0.763122,0.471403,0.466345
123,1,1.385419,0.760330,0.466355,0.465483
123,2,1.382632,0.758861,0.466586,0.462910
123,3,1.379294,0.752337,0.474092,0.467936
123,4,1.384395,0.736815,0.475898,0.468703
123,5,1.366982,0.727801,0.485244,0.475854
123,6,1.356150,0.731229,0.496104,0.481730
123,7,1.367171,0.738016,0.491767,0.481442
123,8,1.363877,0.744540,0.491522,0.477244
123,9,1.365222,0.756562,0.484453,0.474237
123,10,1.360612,0.755797,0.482483,0.470430
123,11,1.372822,0.767932,0.476260,0.469959
123,12,1.385135,0.752650,0.474056,0.465347
123,13,1.372460,0.737874,0.480601,0.473206
123,14,1.379524,0.741986,0.481511,0.482174
123,15,1.378527,0.748172,0.483429,0.475620
123,16,1.350953,0.740030,0.486972,0.475270
123,17,1.379024,0.748636,0.477927,0.472607
123,18,1.378954,0.751459,0.479299,0.473502
123,19,1.410860,0.750950,0.467070,0.478034
123,20,1.411889,0.738705,0.467671,0.474729
123,21,1.386704,0.742242,0.472263,0.475406
123,22,1.387590,0.756776,0.471628,0.473710
123,23,1.382483,0.767466,0.465624,0.466708
123,24,1.370206,0.777346,0.466855,0.460160
123,25,1.376963,0.785041,0.460242,0.456292
123,26,1.378968,0.772269,0.457398,0.450649
123,27,1.362252,0.777124,0.469300,0.456909
123,28,1.366277,0.771455,0.472821,0.458264
123,29,1.382861,0.773222,0.461978,0.457139
123,30,1.386776,0.777751,0.467436,0.461316
123,31,1.392886,0.777445,0.461877,0.458872
123,32,1.378971,0.777199,0.457612,0.456540
123,33,1.381239,0.765802,0.453045,0.457261
123,34,1.378522,0.773163,0.461956,0.460632
123,35,1.367167,0.777848,0.459273,0.456836
123,36,1.390467,0.777705,0.455244,0.454406
123,37,1.396130,0.771612,0.453257,0.454355
123,38,1.386971,0.764842,0.461147,0.459579
123,39,1.379962,0.757503,0.464463,0.464523
123,40,1.370108,0.754970,0.468943,0.463106
123,41,1.381356,0.755828,0.464919,0.465786
123,42,1.382301,0.752874,0.465393,0.466068
123,43,1.375311,0.750854,0.475828,0.467375
123,44,1.374273,0.746478,0.475689,0.467295
123,45,1.369594,0.740723,0.484970,0.472678
123,46,1.364702,0.735852,0.485457,0.475698
123,47,1.376295,0.739607,0.483974,0.480020
123,48,1.374255,0.735192,0.483744,0.476453
123,49,1.370025,0.729969,0.483679,0.476296
124,1,1.388728,0.728729,0.480215,0.482636
124,2,1.385887,0.725232,0.484180,0.483234
124,3,1.376625,0.727809,0.489847,0.482875
124,4,1.382092,0.732365,0.479106,0.478479
124,5,1.374038,0.742331,0.478785,0.476319
124,6,1.382949,0.745012,0.474910,0.473425
124,7,1.397607,0.752684,0.469071,0.471098
124,8,1.372671,0.754680,0.473908,0.468301
124,9,1.367697,0.757862,0.470066,0.462506
124,10,1.376033,0.765473,0.465480,0.461729
124,11,1.380917,0.772907,0.465305,0.461464
124,12,1.378343,0.774074,0.462295,0.457595
124,13,1.376397,0.773645,0.462383,0.456287
124,14,1.367985,0.769758,0.463561,0.452989
124,15,1.380314,0.761281,0.465468,0.454944
124,16,1.378416,0.759831,0.463686,0.461171
124,17,1.369029,0.759878,0.467975,0.464052
124,18,1.375245,0.765508,0.470884,0.464970
124,19,1.369340,0.761877,0.474804,0.460851
124,20,1.367555,0.761787,0.472372,0.460535
124,21,1.368625,0.753468,0.474955,0.462428
124,22,1.373139,0.747846,0.478772,0.468971
124,23,1.380988,0.733320,0.481718,0.475237
124,24,1.387439,0.724101,0.485110,0.484863
124,25,1.392716,0.728866,0.484775,0.490817
124,26,1.382324,0.740877,0.483128,0.482721
124,27,1.384506,0.754130,0.473008,0.471024
124,28,1.376574,0.768658,0.473681,0.469624
124,29,1.396268,0.756853,0.465266,0.463293
124,30,1.382000,0.739904,0.470378,0.467224
124,31,1.365692,0.743510,0.479038,0.469730
124,32,1.368140,0.740677,0.479875,0.472152
124,33,1.366070,0.741050,0.482967,0.473548
124,34,1.380658,0.736631,0.478377,0.476003
124,35,1.367166,0.731286,0.488470,0.475164
124,36,1.367343,0.731873,0.493199,0.479667
124,37,1.366272,0.720227,0.495111,0.482579
124,38,1.395879,0.715160,0.485312,0.485897
124,39,1.368640,0.707139,0.500209,0.492874
124,40,1.382478,0.708590,0.504077,0.494793
124,41,1.374974,0.706320,0.503588,0.496373
124,42,1.387174,0.700871,0.493826,0.498871
124,43,1.380116,0.715066,0.506427,0.500407
124,44,1.390350,0.723319,0.494395,0.496133
124,45,1.375554,0.733367,0.493290,0.485088
124,46,1.377457,0.765097,0.481606,0.479885
124,47,1.369149,0.766317,0.478653,0.468006
124,48,1.368712,0.786017,0.471618,0.462379
124,49,1.365012,0.790595,0.464002,0.451662
125,1,1.372550,0.783160,0.461598,0.448783
125,2,1.374858,0.776329,0.462305,0.455505
125,3,1.355580,0.783196,0.460529,0.455127
125,4,1.381557,0.766675,0.460614,0.455637
125,5,1.372756,0.775203,0.461019,0.459438
125,6,1.377754,0.766687,0.464917,0.459029
125,7,1.382999,0.765897,0.463827,0.460006
125,8,1.372571,0.753231,0.469318,0.465486
125,9,1.372975,0.744476,0.475934,0.466634
125,10,1.377469,0.736749,0.478911,0.476547
125,11,1.375238,0.727117,0.487235,0.475510
125,12,1.373150,0.724725,0.491666,0.484443
125,13,1.367187,0.731552,0.505015,0.488279
125,14,1.366739,0.734503,0.497294,0.487463
125,15,1.375221,0.730670,0.490074,0.484523
125,16,1.386688,0.744107,0.487309,0.487690
125,17,1.372139,0.764757,0.485640,0.479888
125,18,1.370471,0.780115,0.482034,0.468471
125,19,1.373601,0.778272,0.471114,0.464046
125,20,1.372931,0.760493,0.469480,0.461510
125,21,1.401791,0.745452,0.465855,0.468959
125,22,1.370569,0.745156,0.471726,0.470794
125,23,1.372168,0.750022,0.475734,0.473299
125,24,1.380589,0.762649,0.467376,0.467824
125,25,1.376056,0.765372,0.468926,0.464100
125,26,1.376826,0.766227,0.465665,0.462221
125,27,1.378077,0.767066,0.464063,0.456983
125,28,1.357210,0.776102,0.468815,0.457500
125,29,1.373185,0.766654,0.467007,0.456185
125,30,1.385180,0.761865,0.468219,0.460088
125,31,1.374864,0.745775,0.473255,0.463987
125,32,1.363634,0.738436,0.480205,0.469511
125,33,1.369999,0.725915,0.489813,0.479292
125,34,1.390801,0.729751,0.486103,0.490687
125,35,1.384610,0.736673,0.490036,0.487677
125,36,1.382303,0.745211,0.479354,0.479244
125,37,1.387350,0.760457,0.475635,0.473086
125,38,1.375196,0.766186,0.471398,0.466660
125,39,1.368218,0.778168,0.472603,0.460674
125,40,1.373021,0.771215,0.468392,0.459337
125,41,1.374853,0.770023,0.467029,0.460417
125,42,1.374411,0.772231,0.466620,0.464327
125,43,1.382056,0.776047,0.464167,0.466414
125,44,1.394614,0.764705,0.462518,0.458154
125,45,1.377710,0.768043,0.465878,0.460163
125,46,1.355072,0.766522,0.472777,0.462463
125,47,1.367910,0.764743,0.468372,0.458193
125,48,1.361772,0.762965,0.472276,0.460272
125,49,1.382003,0.738839,0.476293,0.465888
126,1,1.380645,0.734996,0.483555,0.478807
126,2,1.361829,0.724410,0.493258,0.479388
126,3,1.370796,0.723468,0.492970,0.484500
126,4,1.372438,0.728986,0.495916,0.487385
126,5,1.362314,0.726110,0.497292,0.483538
126,6,1.377820,0.716265,0.502853,0.493420
126,7,1.397350,0.720935,0.485258,0.495939
126,8,1.394700,0.731527,0.485561,0.491076
126,9,1.402299,0.753064,0.470768,0.482903
126,10,1.382946,0.766969,0.470506,0.470974
126,11,1.385587,0.778816,0.460922,0.466368
126,12,1.377318,0.789309,0.457895,0.455916
126,13,1.372667,0.790597,0.458631,0.450335
126,14,1.372161,0.780182,0.459508,0.454030
126,15,1.377028,0.776992,0.456915,0.454802
126,16,1.369518,0.775338,0.457209,0.457651
126,17,1.372651,0.775242,0.460085,0.456702
126,18,1.370679,0.774241,0.461998,0.455301
126,19,1.363703,0.777485,0.464320,0.454454
126,20,1.369675,0.771431,0.472941,0.455324
126,21,1.357969,0.758661,0.484190,0.461392
126,22,1.359611,0.743137,0.484638,0.468441
126,23,1.374405,0.728182,0.488136,0.481419
126,24,1.370810,0.733740,0.492229,0.486157
126,25,1.379545,0.729196,0.484178,0.483953
126,26,1.385293,0.734769,0.480974,0.482531
126,27,1.381929,0.744406,0.473967,0.478061
126,28,1.392535,0.753526,0.474350,0.477881
126,29,1.378305,0.761072,0.465141,0.465942
126,30,1.391373,0.762347,0.464991,0.467885
126,31,1.378492,0.778854,0.460024,0.462396
126,32,1.359662,0.800267,0.460813,0.452243
126,33,1.375821,0.807281,0.451397,0.439890
126,34,1.380922,0.820361,0.449118,0.440394
126,35,1.362238,0.822851,0.448857,0.438653
126,36,1.389113,0.802375,0.449785,0.436068
126,37,1.368999,0.793538,0.453589,0.445279
126,38,1.353398,0.782959,0.461754,0.450912
126,39,1.429334,0.756391,0.450711,0.454341
126,40,1.387014,0.747223,0.466711,0.467608
126,41,1.385053,0.741328,0.473655,0.473765
126,42,1.384402,0.745399,0.474752,0.476955
126,43,1.386085,0.742128,0.471463,0.470904
126,44,1.371006,0.744001,0.475285,0.474305
126,45,1.394206,0.740788,0.468617,0.473939
126,46,1.388243,0.734300,0.476361,0.477054
126,47,1.387423,0.734416,0.477054,0.479418
126,48,1.379446,0.733351,0.480995,0.479001
126,49,1.376656,0.736676,0.479786,0.478162
127,1,1.372625,0.740573,0.484238,0.476661
127,2,1.376020,0.739871,0.479717,0.474042
127,3,1.380327,0.737272,0.478698,0.473408
127,4,1.373711,0.741403,0.482394,0.474783
127,5,1.369232,0.730497,0.486283,0.479741
127,6,1.376239,0.734491,0.483919,0.477670
127,7,1.384996,0.740693,0.479285,0.480334
127,8,1.392982,0.741047,0.477950,0.478294
127,9,1.376203,0.746578,0.479183,0.476307
127,10,1.384599,0.760084,0.474521,0.472422
127,11,1.386100,0.764535,0.468387,0.465918
127,12,1.371982,0.773763,0.468209,0.462789
127,13,1.372745,0.773841,0.461969,0.458548
127,14,1.412889,0.760697,0.461458,0.458964
127,15,1.373172,0.749409,0.467789,0.466541
127,16,1.383017,0.743771,0.471954,0.469782
127,17,1.382218,0.740604,0.471748,0.471444
127,18,1.385521,0.737600,0.472954,0.473995
127,19,1.374176,0.731043,0.478320,0.477194
127,20,1.384220,0.726871,0.480410,0.478413
127,21,1.370876,0.728052,0.488084,0.480983
127,22,1.375985,0.724637,0.488108,0.480007
127,23,1.388637,0.722769,0.484001,0.483394
127,24,1.379250,0.719777,0.487586,0.485338
127,25,1.379398,0.724905,0.486232,0.483672
127,26,1.376171,0.731451,0.488170,0.482734
127,27,1.384353,0.730431,0.485826,0.480761
127,28,1.377771,0.733747,0.485811,0.478468
127,29,1.378322,0.734482,0.481528,0.477569
127,30,1.372967,0.744305,0.484314,0.478632
127,31,1.382868,0.753472,0.476253,0.471277
127,32,1.372505,0.753933,0.475524,0.466556
127,33,1.376996,0.756251,0.473512,0.468989
127,34,1.374812,0.747491,0.474437,0.466588
127,35,1.381601,0.738582,0.476475,0.471918
127,36,1.365778,0.737782,0.481789,0.473377
127,37,1.377525,0.738450,0.478789,0.474730
127,38,1.361144,0.741339,0.482447,0.471488
127,39,1.359717,0.746837,0.483692,0.471587
127,40,1.363163,0.738464,0.482315,0.470191
127,41,1.371341,0.743036,0.482460,0.473734
127,42,1.366611,0.734200,0.487470,0.474443
127,43,1.383580,0.737138,0.489790,0.479525
127,44,1.350322,0.740668,0.489381,0.479509
127,45,1.365422,0.752408,0.481391,0.474636
127,46,1.377901,0.757929,0.471765,0.467415
127,47,1.377269,0.762370,0.473107,0.466004
127,48,1.378565,0.764781,0.467243,0.466403
127,49,1.385144,0.755220,0.467005,0.463454
128,1,1.396764,0.747732,0.466493,0.466217
128,2,1.387814,0.749952,0.467757,0.467150
128,3,1.382391,0.743405,0.471522,0.470149
128,4,1.377321,0.743543,0.474311,0.470386
128,5,1.377790,0.740445,0.477466,0.472996
128,6,1.362436,0.746582,0.478704,0.471284
128,7,1.379193,0.748912,0.480601,0.471372
128,8,1.366333,0.741781,0.484151,0.472860
128,9,1.361492,0.745216,0.487893,0.473691
128,10,1.374760,0.748852,0.480673,0.474083
128,11,1.369964,0.757117,0.477250,0.469330
128,12,1.372337,0.761765,0.472774,0.465376
128,13,1.372294,0.765116,0.473376,0.463236
128,14,1.385680,0.745082,0.470972,0.468338
128,15,1.380445,0.746241,0.472686,0.472025
128,16,1.374059,0.745645,0.478014,0.474885
128,17,1.376461,0.742752,0.478933,0.473399
128,18,1.371819,0.743922,0.476340,0.470027
128,19,1.375138,0.755191,0.478667,0.470239
128,20,1.374950,0.746863,0.477802,0.469781
128,21,1.352256,0.756792,0.478658,0.470561
128,22,1.361086,0.767012,0.478755,0.466576
128,23,1.360641,0.769931,0.470703,0.459632
128,24,1.381573,0.762767,0.468364,0.454660
128,25,1.386848,0.731699,0.473792,0.462466
128,26,1.365158,0.717134,0.498465,0.482967
128,27,1.379249,0.728074,0.496990,0.492664
128,28,1.374660,0.734000,0.491939,0.482890
128,29,1.361542,0.739887,0.490410,0.477105
128,30,1.365396,0.767240,0.482833,0.475842
128,31,1.381869,0.771438,0.468829,0.466000
128,32,1.370862,0.770065,0.468815,0.459075
128,33,1.379972,0.770076,0.461440,0.459881
128,34,1.380815,0.765715,0.462397,0.460083
128,35,1.384951,0.766762,0.457250,0.459585
128,36,1.397036,0.760717,0.457835,0.461189
128,37,1.385266,0.756176,0.464593,0.467894
128,38,1.377284,0.752184,0.469110,0.468093
128,39,1.365247,0.758807,0.468569,0.466736
128,40,1.365725,0.768426,0.467872,0.464723
128,41,1.379605,0.770447,0.460682,0.458807
128,42,1.369677,0.765603,0.469282,0.458535
128,43,1.389912,0.759933,0.460516,0.459946
